iter	Logloss
127	0.0001860979434
128	0.0001860974271
129	0.0001860968031
130	0.000185189506
131	0.0001838542979
132	0.0001819837993
133	0.0001799880927
134	0.0001799868338
135	0.0001799862603
136	0.0001799856676
137	0.0001799846513
138	0.0001799841445
139	0.0001799835845
140	0.0001799806213
141	0.0001799806213
142	0.0001799800478
143	0.0001799794211
144	0.0001799790668
145	0.0001799790668
146	0.0001799783884
147	0.0001799771867
148	0.00017997562
149	0.0001799741146
150	0.0001799737998
151	0.0001799737998
152	0.0001799730246
153	0.0001799724538
154	0.0001799719197
155	0.0001799715478
156	0.0001799711105
157	0.0001799704266
158	0.0001799697917
159	0.0001799690546
160	0.0001799683884
161	0.0001799679838
162	0.0001799661636
163	0.0001799651732
164	0.0001799644552
165	0.000179964195
166	0.0001799632754
167	0.0001799630179
168	0.0001799623626
169	0.0001799616637
170	0.0001799610397
171	0.0001799603326
172	0.0001799600206
173	0.0001799591214
174	0.0001799575329
175	0.0001799561487
176	0.0001799546378
177	0.0001799540792
178	0.0001799535997
179	0.0001799535997
180	0.0001799514757
181	0.0001799514757
182	0.0001799509593
183	0.0001799509593
184	0.0001799509593
185	0.0001799498299
186	0.0001799495602
187	0.0001799495602
188	0.0001799490261
189	0.0001799486623
190	0.000179948161
191	0.0001799467577
192	0.0001799467577
193	0.0001799459035
194	0.0001799446951
195	0.0001799444253
196	0.0001799437918
197	0.0001799413259
198	0.0001799393436
199	0.0001799393436
200	0.0001799385084
201	0.0001799381569
202	0.000179937364
203	0.0001799363041
204	0.0001799363041
205	0.0001799354431
206	0.0001799342006
207	0.0001799342006
208	0.0001799342006
209	0.000179933067
210	0.0001799326542
211	0.0001799323681
212	0.0001799314771
213	0.0001799306461
214	0.0001799301938
215	0.0001799288327
216	0.0001799277278
217	0.0001799257646
218	0.0001799256039
219	0.0001799256407
220	0.0001799244213
221	0.0001799228055
222	0.000179922514
223	0.0001799221747
224	0.0001799221747
225	0.0001799218968
226	0.0001799218968
227	0.0001788898591
228	0.0001773942484
229	0.0001742337254
230	0.0001725832599
231	0.0001713023485
232	0.0001693150725
233	0.0001682473115
234	0.0001668768569
235	0.0001639177636
236	0.0001629288006
237	0.0001611801216
238	0.000159954255
239	0.000158343341
240	0.0001556706878
241	0.0001543611281
242	0.0001529078293
243	0.0001521856335
244	0.0001508867386
245	0.0001493272645
246	0.0001482147217
247	0.000147037111
248	0.0001458252675
249	0.0001449520002
250	0.0001427585888
251	0.0001412538419
252	0.0001404847745
253	0.0001394144085
254	0.0001382281576
255	0.0001369486209
256	0.0001361406149
257	0.0001335326331
258	0.0001318920013
259	0.0001299071176
260	0.0001286128221
261	0.0001286080933
262	0.0001286059502
263	0.0001286014788
264	0.0001286005783
265	0.0001285961573
266	0.0001285466126
267	0.0001261056655
268	0.0001237727383
269	0.0001229515403
270	0.0001210722242
271	0.0001210722242
272	0.0001202333614
273	0.0001184828513
274	0.000116526725
275	0.0001165253857
276	0.0001156862041
277	0.0001151431642
278	0.000114502494
279	0.0001135923767
280	0.0001121980844
281	0.0001121963882
282	0.00011219447
283	0.0001121904142
284	0.0001121895095
285	0.0001121875436
286	0.000112185376
287	0.0001121833583
288	0.0001121815218
289	0.0001121811036
290	0.0001121807044
291	0.0001121800586
292	0.0001121796267
293	0.0001121791921
294	0.0001121752507
295	0.0001106691435
296	0.0001088194813
297	0.0001088185324
298	0.0001088179336
299	0.0001088169691
300	0.0001088166455
301	0.0001088166455
302	0.0001088161939
303	0.0001088142429
304	0.0001088139718
305	0.0001088133642
306	0.0001088114037
307	0.0001088105978
308	0.0001088097974
309	0.0001088090774
310	0.0001088074166
311	0.000108806527
312	0.0001088063308
313	0.0001088054221
314	0.000108805091
315	0.000108801557
316	0.0001088009085
317	0.0001088006796
318	0.0001087999392
319	0.0001073852696
320	0.0001066313703
321	0.0001066292354
322	0.0001059913908
323	0.0001059912402
324	0.000105990884
325	0.0001059897859
326	0.0001059888152
327	0.0001059875815
328	0.0001059865311
329	0.0001059853343
330	0.00010598482
331	0.0001059842389
332	0.0001059836136
333	0.0001059831306
334	0.0001059825863
335	0.0001059819399
336	0.0001059810243
337	0.0001059803738
338	0.0001059798663
339	0.0001059792703
340	0.0001059788731
341	0.0001059787178
342	0.0001059782968
343	0.0001059780639
344	0.0001059778377
345	0.0001059776006
346	0.0001059774181
347	0.0001059771422
348	0.0001059747328
349	0.0001059743977
350	0.0001059742846
351	0.0001059731313
352	0.0001059729045
353	0.0001059725727
354	0.0001059723622
355	0.0001059702417
356	0.0001059699447
357	0.0001059696886
358	0.0001059694168
359	0.0001059690619
360	0.0001059686858
361	0.000105968491
362	0.0001059682982
363	0.0001059678677
364	0.0001059676715
365	0.000105967352
366	0.000105967352
367	0.000105967352
368	0.000105967352
369	0.000105967352
370	0.000105967352
371	0.000105967352
372	0.000105967352
373	0.000105967352
374	0.000105967352
375	0.000105967352
376	0.000105967352
377	0.000105967352
378	0.000105967352
379	0.000105967352
380	0.000105967352
381	0.000105967352
382	0.000105967352
383	0.000105967352
384	0.000105967352
385	0.000105967352
386	0.000105967352
387	0.000105967352
388	0.000105967352
389	0.000105967352
390	0.000105967352
391	0.000105967352
392	0.000105967352
393	0.000105967352
394	0.000105967352
395	0.000105967352
396	0.000105967352
397	0.000105967352
398	0.000105967352
399	0.000105967352
400	0.000105967352
401	0.000105967352
402	0.000105967352
403	0.000105967352
404	0.000105967352
405	0.000105967352
406	0.000105967352
407	0.000105967352
408	0.000105967352
409	0.000105967352
410	0.000105967352
411	0.000105967352
412	0.000105967352
413	0.000105967352
414	0.000105967352
415	0.000105967352
416	0.000105967352
417	0.000105967352
418	0.000105967352
419	0.000105967352
420	0.000105967352
421	0.000105967352
422	0.000105967352
423	0.000105967352
424	0.000105967352
425	0.000105967352
426	0.000105967352
427	0.000105967352
428	0.000105967352
429	0.000105967352
430	0.000105967352
431	0.000105967352
432	0.000105967352
433	0.000105967352
434	0.000105967352
435	0.000105967352
436	0.000105967352
437	0.000105967352
438	0.000105967352
439	0.000105967352
440	0.000105967352
441	0.000105967352
442	0.000105967352
443	0.000105967352
444	0.000105967352
445	0.000105967352
446	0.000105967352
447	0.000105967352
448	0.000105967352
449	0.000105967352
450	0.000105967352
451	0.000105967352
452	0.000105967352
453	0.000105967352
454	0.000105967352
455	0.000105967352
456	0.000105967352
457	0.000105967352
458	0.000105967352
459	0.000105967352
460	0.000105967352
461	0.000105967352
462	0.000105967352
463	0.000105967352
464	0.000105967352
465	0.000105967352
466	0.000105967352
467	0.000105967352
468	0.000105967352
469	0.000105967352
470	0.000105967352
471	0.000105967352
472	0.000105967352
473	0.000105967352
474	0.000105967352
475	0.000105967352
476	0.000105967352
477	0.000105967352
478	0.000105967352
479	0.000105967352
480	0.000105967352
481	0.000105967352
482	0.000105967352
483	0.000105967352
484	0.000105967352
485	0.000105967352
486	0.000105967352
487	0.000105967352
488	0.000105967352
489	0.000105967352
490	0.000105967352
491	0.000105967352
492	0.000105967352
493	0.000105967352
494	0.000105967352
495	0.000105967352
496	0.000105967352
497	0.000105967352
498	0.000105967352
499	0.000105967352
500	0.000105967352
501	0.000105967352
502	0.000105967352
503	0.000105967352
504	0.000105967352
505	0.000105967352
506	0.000105967352
507	0.000105967352
508	0.000105967352
509	0.000105967352
510	0.000105967352
511	0.000105967352
512	0.000105967352
513	0.000105967352
514	0.000105967352
515	0.000105967352
516	0.000105967352
517	0.000105967352
518	0.000105967352
519	0.000105967352
520	0.000105967352
521	0.000105967352
522	0.000105967352
523	0.000105967352
524	0.000105967352
525	0.000105967352
526	0.000105967352
527	0.000105967352
528	0.000105967352
529	0.000105967352
530	0.000105967352
531	0.000105967352
532	0.000105967352
533	0.000105967352
534	0.000105967352
535	0.000105967352
536	0.000105967352
537	0.000105967352
538	0.000105967352
539	0.000105967352
540	0.000105967352
541	0.000105967352
542	0.000105967352
543	0.000105967352
544	0.000105967352
545	0.000105967352
546	0.000105967352
547	0.000105967352
548	0.000105967352
549	0.000105967352
550	0.000105967352
551	0.000105967352
552	0.000105967352
553	0.000105967352
554	0.000105967352
555	0.000105967352
556	0.000105967352
557	0.000105967352
558	0.000105967352
559	0.000105967352
560	0.000105967352
561	0.000105967352
562	0.000105967352
563	0.000105967352
564	0.000105967352
565	0.000105967352
566	0.000105967352
567	0.000105967352
568	0.000105967352
569	0.000105967352
570	0.000105967352
571	0.000105967352
572	0.000105967352
573	0.000105967352
574	0.000105967352
575	0.000105967352
576	0.000105967352
577	0.000105967352
578	0.000105967352
579	0.000105967352
580	0.000105967352
581	0.000105967352
582	0.000105967352
583	0.000105967352
584	0.000105967352
585	0.000105967352
586	0.000105967352
587	0.000105967352
588	0.000105967352
589	0.000105967352
590	0.000105967352
591	0.000105967352
592	0.000105967352
593	0.000105967352
594	0.000105967352
595	0.000105967352
596	0.000105967352
597	0.000105967352
598	0.000105967352
599	0.000105967352
600	0.000105967352
601	0.000105967352
602	0.000105967352
603	0.000105967352
604	0.000105967352
605	0.000105967352
606	0.000105967352
607	0.000105967352
608	0.000105967352
609	0.000105967352
610	0.000105967352
611	0.000105967352
612	0.000105967352
613	0.000105967352
614	0.000105967352
615	0.000105967352
616	0.000105967352
617	0.000105967352
618	0.000105967352
619	0.000105967352
620	0.000105967352
621	0.000105967352
622	0.000105967352
623	0.000105967352
624	0.000105967352
625	0.000105967352
626	0.000105967352
627	0.000105967352
628	0.000105967352
629	0.000105967352
630	0.000105967352
631	0.000105967352
632	0.000105967352
633	0.000105967352
634	0.000105967352
635	0.000105967352
636	0.000105967352
637	0.000105967352
638	0.000105967352
639	0.000105967352
640	0.000105967352
641	0.000105967352
642	0.000105967352
643	0.000105967352
644	0.000105967352
645	0.000105967352
646	0.000105967352
647	0.000105967352
648	0.000105967352
649	0.000105967352
650	0.000105967352
651	0.000105967352
652	0.000105967352
653	0.000105967352
654	0.000105967352
655	0.000105967352
656	0.000105967352
657	0.000105967352
658	0.000105967352
659	0.000105967352
660	0.000105967352
661	0.000105967352
662	0.000105967352
663	0.000105967352
664	0.000105967352
665	0.000105967352
666	0.000105967352
667	0.000105967352
668	0.000105967352
669	0.000105967352
670	0.000105967352
671	0.000105967352
672	0.000105967352
673	0.000105967352
674	0.000105967352
675	0.000105967352
676	0.000105967352
677	0.000105967352
678	0.000105967352
679	0.000105967352
680	0.000105967352
681	0.000105967352
682	0.000105967352
683	0.000105967352
684	0.000105967352
685	0.000105967352
686	0.000105967352
687	0.000105967352
688	0.000105967352
689	0.000105967352
690	0.000105967352
691	0.000105967352
692	0.000105967352
693	0.000105967352
694	0.000105967352
695	0.000105967352
696	0.000105967352
697	0.000105967352
698	0.000105967352
699	0.000105967352
700	0.000105967352
701	0.000105967352
702	0.000105967352
703	0.000105967352
704	0.000105967352
705	0.000105967352
706	0.000105967352
707	0.000105967352
708	0.000105967352
709	0.000105967352
710	0.000105967352
711	0.000105967352
712	0.000105967352
713	0.000105967352
714	0.000105967352
715	0.000105967352
716	0.000105967352
717	0.000105967352
718	0.000105967352
719	0.000105967352
720	0.000105967352
721	0.000105967352
722	0.000105967352
723	0.000105967352
724	0.000105967352
725	0.000105967352
726	0.000105967352
727	0.000105967352
728	0.000105967352
729	0.000105967352
730	0.000105967352
731	0.000105967352
732	0.000105967352
733	0.000105967352
734	0.000105967352
735	0.000105967352
736	0.000105967352
737	0.000105967352
738	0.000105967352
739	0.000105967352
740	0.000105967352
741	0.000105967352
742	0.000105967352
743	0.000105967352
744	0.000105967352
745	0.000105967352
746	0.000105967352
747	0.000105967352
748	0.000105967352
749	0.000105967352
750	0.000105967352
751	0.000105967352
752	0.000105967352
753	0.000105967352
754	0.000105967352
755	0.000105967352
756	0.000105967352
757	0.000105967352
758	0.000105967352
759	0.000105967352
760	0.000105967352
761	0.000105967352
762	0.000105967352
763	0.000105967352
764	0.000105967352
765	0.000105967352
766	0.000105967352
767	0.000105967352
768	0.000105967352
769	0.000105967352
770	0.000105967352
771	0.000105967352
772	0.000105967352
773	0.000105967352
774	0.000105967352
775	0.000105967352
776	0.000105967352
777	0.000105967352
778	0.000105967352
779	0.000105967352
780	0.000105967352
781	0.000105967352
782	0.000105967352
783	0.000105967352
784	0.000105967352
785	0.000105967352
786	0.000105967352
787	0.000105967352
788	0.000105967352
789	0.000105967352
790	0.000105967352
791	0.000105967352
792	0.000105967352
793	0.000105967352
794	0.000105967352
795	0.000105967352
796	0.000105967352
797	0.000105967352
798	0.000105967352
799	0.000105967352
800	0.000105967352
801	0.000105967352
802	0.000105967352
803	0.000105967352
804	0.000105967352
805	0.000105967352
806	0.000105967352
807	0.000105967352
808	0.000105967352
809	0.000105967352
810	0.000105967352
811	0.000105967352
812	0.000105967352
813	0.000105967352
814	0.000105967352
815	0.000105967352
816	0.000105967352
817	0.000105967352
818	0.000105967352
819	0.000105967352
820	0.000105967352
821	0.000105967352
822	0.000105967352
823	0.000105967352
824	0.000105967352
825	0.000105967352
826	0.000105967352
827	0.000105967352
828	0.000105967352
829	0.000105967352
830	0.000105967352
831	0.000105967352
832	0.000105967352
833	0.000105967352
834	0.000105967352
835	0.000105967352
836	0.000105967352
837	0.000105967352
838	0.000105967352
839	0.000105967352
840	0.000105967352
841	0.000105967352
842	0.000105967352
843	0.000105967352
844	0.000105967352
845	0.000105967352
846	0.000105967352
847	0.000105967352
848	0.000105967352
849	0.000105967352
850	0.000105967352
851	0.000105967352
852	0.000105967352
853	0.000105967352
854	0.000105967352
855	0.000105967352
856	0.000105967352
857	0.000105967352
858	0.000105967352
859	0.000105967352
860	0.000105967352
861	0.000105967352
862	0.000105967352
863	0.000105967352
864	0.000105967352
865	0.000105967352
866	0.000105967352
867	0.000105967352
868	0.000105967352
869	0.000105967352
870	0.000105967352
871	0.000105967352
872	0.000105967352
873	0.000105967352
874	0.000105967352
875	0.000105967352
876	0.000105967352
877	0.000105967352
878	0.000105967352
879	0.000105967352
880	0.000105967352
881	0.000105967352
882	0.000105967352
883	0.000105967352
884	0.000105967352
885	0.000105967352
886	0.000105967352
887	0.000105967352
888	0.000105967352
889	0.000105967352
890	0.000105967352
891	0.000105967352
892	0.000105967352
893	0.000105967352
894	0.000105967352
895	0.000105967352
896	0.000105967352
897	0.000105967352
898	0.000105967352
899	0.000105967352
900	0.000105967352
901	0.000105967352
902	0.000105967352
903	0.000105967352
904	0.000105967352
905	0.000105967352
906	0.000105967352
907	0.000105967352
908	0.000105967352
909	0.000105967352
910	0.000105967352
911	0.000105967352
912	0.000105967352
913	0.000105967352
914	0.000105967352
915	0.000105967352
916	0.000105967352
917	0.000105967352
918	0.000105967352
919	0.000105967352
920	0.000105967352
921	0.000105967352
922	0.000105967352
923	0.000105967352
924	0.000105967352
925	0.000105967352
926	0.000105967352
927	0.000105967352
928	0.000105967352
929	0.000105967352
930	0.000105967352
931	0.000105967352
932	0.000105967352
933	0.000105967352
934	0.000105967352
935	0.000105967352
936	0.000105967352
937	0.000105967352
938	0.000105967352
939	0.000105967352
940	0.000105967352
941	0.000105967352
942	0.000105967352
943	0.000105967352
944	0.000105967352
945	0.000105967352
946	0.000105967352
947	0.000105967352
948	0.000105967352
949	0.000105967352
950	0.000105967352
951	0.000105967352
952	0.000105967352
953	0.000105967352
954	0.000105967352
955	0.000105967352
956	0.000105967352
957	0.000105967352
958	0.000105967352
959	0.000105967352
960	0.000105967352
961	0.000105967352
962	0.000105967352
963	0.000105967352
964	0.000105967352
965	0.000105967352
966	0.000105967352
967	0.000105967352
968	0.000105967352
969	0.000105967352
970	0.000105967352
971	0.000105967352
972	0.000105967352
973	0.000105967352
974	0.000105967352
975	0.000105967352
976	0.000105967352
977	0.000105967352
978	0.000105967352
979	0.000105967352
980	0.000105967352
981	0.000105967352
982	0.000105967352
983	0.000105967352
984	0.000105967352
985	0.000105967352
986	0.000105967352
987	0.000105967352
988	0.000105967352
989	0.000105967352
990	0.000105967352
991	0.000105967352
992	0.000105967352
993	0.000105967352
994	0.000105967352
995	0.000105967352
996	0.000105967352
997	0.000105967352
998	0.000105967352
999	0.000105967352
